0	1297.5
1	1278.5
2	1294.0
3	1296.5
4	1317.5
5	1319.5
6	1280.0
7	1258.5
8	1282.0
9	1261.0
10	1271.5
11	1332.5
12	1377.0
13	1373.0
14	1344.5
15	1317.0
16	1321.5
17	1331.0
18	1337.5
19	1375.0
20	1350.0
21	1337.5
22	1346.0
23	1363.5
24	1414.0
25	1406.5
26	1389.0
27	1419.5
28	1397.5
29	1321.0
30	1320.5
31	1433.5
32	1468.0
33	1414.0
34	1473.5
35	1519.5
36	1496.0
37	1483.0
38	1507.5
39	1557.0
40	1567.5
41	1552.0
42	1535.0
43	1560.5
44	1576.0
45	1591.0
46	1615.0
47	1596.5
48	1598.0
49	1694.0
50	1728.5
51	1713.0
52	1737.5
53	1786.5
54	1773.5
55	1725.5
56	1721.0
57	1696.5
58	1804.0
59	1834.0
60	1722.5
61	1731.0
62	1777.0
63	1750.5
64	1740.0
65	1732.0
66	1751.5
67	1778.0
68	1747.5
69	1760.0
70	1785.5
71	1721.0
72	1659.0
73	1673.0
74	1678.0
75	1659.0
76	1629.5
77	1632.5
78	1617.0
79	1571.5
80	1516.5
81	1516.5
82	1547.0
83	1542.5
84	1570.0
85	1559.0
86	1512.5
87	1458.5
88	1483.0
89	1544.0
90	1490.0
91	1459.5
92	1449.5
93	1398.0
94	1401.0
95	1408.5
96	1370.0
97	1344.5
98	1383.5
99	1380.5
100	1324.5
101	1340.0
102	1333.0
103	1349.5
104	1325.0
105	1292.0
106	1345.0
107	1347.5
108	1295.0
109	1260.5
110	1256.0
111	1271.5
112	1256.5
113	1257.0
114	1293.5
115	1270.5
116	1247.5
117	1278.0
118	1298.0
119	1142.75
