0	1657
1	957
2	1646
3	985
4	1548
5	915
6	1526
7	1011
8	1575
9	1026
10	1592
11	1035
12	1637
13	974
14	1621
15	1026
16	1495
17	969
18	1643
19	1038
20	1563
21	906
22	1675
23	1009
24	1662
25	1080
26	1530
27	1009
28	1565
29	1077
30	1584
31	1120
32	1610
33	1071
34	1689
35	1017
36	1648
37	1078
38	1616
39	984
40	1755
41	1067
42	1666
43	1045
44	1731
45	959
46	1640
47	1062
48	1700
49	1305
50	2087
51	1654
52	2226
53	1844
54	2508
55	1810
56	2162
57	1471
58	1954
59	1271
60	1675
61	1136
62	1762
63	1094
64	1668
65	1034
66	1627
67	1060
68	1654
69	1012
70	1590
71	1062
72	1683
73	1042
74	1572
75	1089
76	1571
77	1071
78	1618
79	1062
80	1522
81	1080
82	1560
83	1025
84	1516
85	1006
86	1556
87	999
88	1573
89	908
90	1614
91	855
92	1665
93	921
94	1519
95	978
96	1554
97	1001
98	1552
99	1005
100	1576
101	956
102	1538
103	921
104	1542
105	994
106	1590
107	895
108	1476
109	1063
110	1626
111	961
112	1590
113	1025
114	1588
115	920
116	1517
117	893
118	1504
119	975
