0	1307.0
1	1301.5
2	1315.5
3	1266.5
4	1231.5
5	1220.5
6	1268.5
7	1293.0
8	1300.5
9	1309.0
10	1313.5
11	1336.0
12	1305.5
13	1297.5
14	1323.5
15	1260.5
16	1232.0
17	1306.0
18	1340.5
19	1300.5
20	1234.5
21	1290.5
22	1342.0
23	1335.5
24	1371.0
25	1305.0
26	1269.5
27	1287.0
28	1321.0
29	1330.5
30	1352.0
31	1365.0
32	1340.5
33	1380.0
34	1353.0
35	1332.5
36	1363.0
37	1347.0
38	1300.0
39	1369.5
40	1411.0
41	1366.5
42	1355.5
43	1388.0
44	1345.0
45	1299.5
46	1351.0
47	1381.0
48	1502.5
49	1696.0
50	1870.5
51	1940.0
52	2035.0
53	2176.0
54	2159.0
55	1986.0
56	1816.5
57	1712.5
58	1612.5
59	1473.0
60	1405.5
61	1449.0
62	1428.0
63	1381.0
64	1351.0
65	1330.5
66	1343.5
67	1357.0
68	1333.0
69	1301.0
70	1326.0
71	1372.5
72	1362.5
73	1307.0
74	1330.5
75	1330.0
76	1321.0
77	1344.5
78	1340.0
79	1292.0
80	1301.0
81	1320.0
82	1292.5
83	1270.5
84	1261.0
85	1281.0
86	1277.5
87	1286.0
88	1240.5
89	1261.0
90	1234.5
91	1260.0
92	1293.0
93	1220.0
94	1248.5
95	1266.0
96	1277.5
97	1276.5
98	1278.5
99	1290.5
100	1266.0
101	1247.0
102	1229.5
103	1231.5
104	1268.0
105	1292.0
106	1242.5
107	1185.5
108	1269.5
109	1344.5
110	1293.5
111	1275.5
112	1307.5
113	1306.5
114	1254.0
115	1218.5
116	1205.0
117	1198.5
118	1239.5
119	1141.0
