0	1636
1	959
2	1598
3	990
4	1603
5	1032
6	1607
7	953
8	1564
9	1000
10	1522
11	1021
12	1644
13	1110
14	1636
15	1053
16	1581
17	1062
18	1600
19	1075
20	1675
21	1025
22	1650
23	1042
24	1685
25	1143
26	1670
27	1108
28	1731
29	1064
30	1578
31	1063
32	1804
33	1132
34	1696
35	1251
36	1788
37	1204
38	1762
39	1253
40	1861
41	1274
42	1830
43	1240
44	1881
45	1271
46	1911
47	1319
48	1874
49	1322
50	2066
51	1391
52	2035
53	1440
54	2133
55	1414
56	2037
57	1405
58	1988
59	1620
60	2048
61	1397
62	2065
63	1489
64	2012
65	1468
66	1996
67	1507
68	2049
69	1446
70	2074
71	1497
72	1945
73	1373
74	1973
75	1383
76	1935
77	1324
78	1941
79	1293
80	1850
81	1183
82	1850
83	1244
84	1841
85	1299
86	1819
87	1206
88	1711
89	1255
90	1833
91	1147
92	1772
93	1127
94	1669
95	1133
96	1684
97	1056
98	1633
99	1134
100	1627
101	1022
102	1658
103	1008
104	1691
105	959
106	1625
107	1065
108	1630
109	960
110	1561
111	951
112	1592
113	921
114	1593
115	994
116	1547
117	948
118	1608
119	988
