0	1249.5
1	1289.0
2	1295.5
3	1311.0
4	1271.0
5	1217.5
6	1248.5
7	1243.0
8	1272.0
9	1327.5
10	1319.0
11	1351.0
12	1298.5
13	1245.5
14	1267.5
15	1312.0
16	1332.5
17	1301.5
18	1294.5
19	1307.0
20	1307.0
21	1293.0
22	1338.5
23	1367.0
24	1375.0
25	1404.0
26	1404.0
27	1412.5
28	1435.5
29	1390.0
30	1314.0
31	1364.5
32	1468.5
33	1383.0
34	1411.5
35	1495.5
36	1452.0
37	1486.5
38	1498.5
39	1477.0
40	1499.5
41	1526.0
42	1526.0
43	1537.5
44	1499.5
45	1486.0
46	1515.0
47	1549.0
48	1557.5
49	1493.0
50	1515.5
51	1562.5
52	1624.0
53	1712.0
54	1652.0
55	1596.0
56	1647.5
57	1618.0
58	1563.5
59	1648.0
60	1673.0
61	1599.0
62	1647.0
63	1698.0
64	1693.5
65	1683.0
66	1658.5
67	1583.5
68	1570.5
69	1640.0
70	1635.5
71	1594.0
72	1581.0
73	1567.0
74	1594.0
75	1657.5
76	1644.0
77	1570.5
78	1524.5
79	1632.0
80	1642.5
81	1557.5
82	1540.5
83	1472.5
84	1477.0
85	1515.0
86	1511.0
87	1528.5
88	1506.0
89	1456.0
90	1408.5
91	1375.0
92	1411.0
93	1410.5
94	1423.0
95	1418.0
96	1371.5
97	1338.0
98	1355.5
99	1449.0
100	1404.0
101	1298.0
102	1325.0
103	1396.5
104	1333.0
105	1326.5
106	1341.0
107	1328.0
108	1377.0
109	1359.0
110	1263.5
111	1238.0
112	1298.0
113	1287.0
114	1265.0
115	1278.5
116	1249.0
117	1241.5
118	1204.5
119	1034.25
