0	1595
1	1000
2	1584
3	923
4	1657
5	909
6	1615
7	826
8	1487
9	951
10	1521
11	1010
12	1594
13	958
14	1600
15	859
16	1579
17	962
18	1584
19	934
20	1641
21	962
22	1611
23	989
24	1592
25	979
26	1581
27	982
28	1650
29	959
30	1549
31	968
32	1699
33	977
34	1601
35	898
36	1541
37	849
38	1507
39	951
40	1558
41	988
42	1689
43	953
44	1730
45	906
46	1685
47	1042
48	1773
49	1167
50	1931
51	1371
52	2183
53	1872
54	2538
55	1893
56	2335
57	1639
58	2042
59	1357
60	1845
61	1131
62	1681
63	965
64	1645
65	1009
66	1724
67	1064
68	1584
69	978
70	1710
71	932
72	1688
73	1047
74	1580
75	952
76	1563
77	1090
78	1655
79	939
80	1586
81	954
82	1535
83	1007
84	1607
85	946
86	1653
87	992
88	1531
89	990
90	1568
91	905
92	1572
93	974
94	1444
95	943
96	1629
97	958
98	1462
99	967
100	1640
101	959
102	1626
103	983
104	1517
105	945
106	1623
107	970
108	1522
109	899
110	1570
111	890
112	1540
113	905
114	1678
115	925
116	1513
117	964
118	1606
119	885
