0	1358
1	1359
2	1426
3	1314
4	1382
5	1354
6	1394
7	1333
8	1449
9	1373
10	1485
11	1362
12	1459
13	1369
14	1474
15	1418
16	1485
17	1395
18	1478
19	1373
20	1446
21	1384
22	1474
23	1364
24	1415
25	1401
26	1514
27	1453
28	1481
29	1439
30	1547
31	1461
32	1519
33	1496
34	1539
35	1409
36	1573
37	1473
38	1602
39	1527
40	1620
41	1535
42	1627
43	1525
44	1630
45	1592
46	1686
47	1546
48	1621
49	1588
50	1719
51	1680
52	1704
53	1649
54	1697
55	1634
56	1741
57	1638
58	1721
59	1628
60	1725
61	1613
62	1698
63	1638
64	1733
65	1600
66	1708
67	1670
68	1703
69	1570
70	1708
71	1578
72	1699
73	1648
74	1684
75	1611
76	1636
77	1608
78	1620
79	1573
80	1550
81	1510
82	1611
83	1516
84	1612
85	1505
86	1565
87	1434
88	1563
89	1428
90	1483
91	1462
92	1489
93	1496
94	1490
95	1401
96	1455
97	1352
98	1468
99	1391
100	1464
101	1350
102	1427
103	1395
104	1434
105	1333
106	1426
107	1285
108	1426
109	1255
110	1393
111	1290
112	1350
113	1283
114	1355
115	1274
116	1375
117	1310
118	1369
119	1266
