0	1557
1	994
2	1513
3	1022
4	1592
5	976
6	1688
7	1033
8	1690
9	984
10	1520
11	1050
12	1615
13	943
14	1529
15	915
16	1593
17	935
18	1704
19	1080
20	1542
21	1000
22	1676
23	1023
24	1615
25	944
26	1440
27	1083
28	1548
29	1028
30	1560
31	910
32	1597
33	990
34	1588
35	1065
36	1644
37	985
38	1678
39	977
40	1654
41	1045
42	1685
43	1141
44	1645
45	1085
46	1836
47	1184
48	1902
49	1366
50	2046
51	1460
52	2096
53	1686
54	2371
55	1667
56	2110
57	1358
58	1883
59	1342
60	1798
61	1154
62	1707
63	1117
64	1724
65	1147
66	1576
67	1091
68	1652
69	975
70	1564
71	1094
72	1610
73	977
74	1553
75	1047
76	1632
77	1072
78	1688
79	1096
80	1693
81	1003
82	1590
83	1010
84	1525
85	1001
86	1628
87	979
88	1619
89	1081
90	1672
91	999
92	1524
93	827
94	1634
95	954
96	1530
97	1004
98	1627
99	968
100	1503
101	982
102	1644
103	1114
104	1616
105	1085
106	1632
107	1012
108	1643
109	937
110	1562
111	920
112	1511
113	1000
114	1596
115	969
116	1468
117	961
118	1659
119	1015
