0	1579
1	929
2	1560
3	1122
4	1585
5	1026
6	1636
7	1032
8	1635
9	923
10	1518
11	993
12	1654
13	1117
14	1610
15	1066
16	1790
17	1094
18	1741
19	1157
20	1690
21	1053
22	1739
23	990
24	1694
25	1229
26	1731
27	1184
28	1804
29	1214
30	1827
31	1199
32	1871
33	1233
34	1870
35	1371
36	1849
37	1377
38	1909
39	1371
40	1969
41	1478
42	1998
43	1494
44	2009
45	1313
46	2058
47	1482
48	1989
49	1542
50	2026
51	1534
52	2014
53	1443
54	2071
55	1401
56	2083
57	1435
58	2038
59	1458
60	1933
61	1445
62	2045
63	1478
64	1982
65	1334
66	1923
67	1534
68	2023
69	1377
70	1999
71	1368
72	1919
73	1307
74	1792
75	1351
76	1986
77	1284
78	1861
79	1290
80	1910
81	1277
82	1772
83	1238
84	1790
85	1147
86	1778
87	1180
88	1743
89	1139
90	1673
91	1097
92	1671
93	1103
94	1639
95	1142
96	1705
97	1160
98	1539
99	1082
100	1684
101	1007
102	1615
103	1031
104	1533
105	1048
106	1623
107	974
108	1596
109	1036
110	1587
111	1015
112	1636
113	1049
114	1697
115	980
116	1667
117	941
118	1675
119	985
