0	1331
1	1353
2	1379
3	1299
4	1339
5	1307
6	1383
7	1305
8	1406
9	1333
10	1446
11	1328
12	1400
13	1301
14	1410
15	1352
16	1395
17	1311
18	1408
19	1290
20	1332
21	1281
22	1359
23	1244
24	1323
25	1264
26	1387
27	1298
28	1334
29	1276
30	1397
31	1281
32	1346
33	1306
34	1324
35	1201
36	1332
37	1248
38	1350
39	1289
40	1352
41	1281
42	1340
43	1247
44	1328
45	1289
46	1360
47	1254
48	1297
49	1258
50	1375
51	1343
52	1370
53	1341
54	1400
55	1352
56	1497
57	1423
58	1540
59	1513
60	1670
61	1641
62	1811
63	1826
64	1978
65	1848
66	1877
67	1745
68	1647
69	1434
70	1502
71	1298
72	1402
73	1332
74	1370
75	1289
76	1341
77	1283
78	1320
79	1285
80	1289
81	1243
82	1338
83	1265
84	1384
85	1267
86	1338
87	1216
88	1355
89	1228
90	1273
91	1269
92	1321
93	1343
94	1351
95	1249
96	1324
97	1232
98	1373
99	1293
100	1360
101	1262
102	1333
103	1320
104	1368
105	1260
106	1363
107	1231
108	1377
109	1203
110	1342
111	1267
112	1335
113	1264
114	1333
115	1249
116	1368
117	1277
118	1340
119	1249
