0	1542
1	911
2	1699
3	940
4	1695
5	984
6	1576
7	912
8	1569
9	937
10	1602
11	808
12	1717
13	984
14	1573
15	902
16	1715
17	924
18	1566
19	1026
20	1775
21	1081
22	1719
23	1023
24	1741
25	1093
26	1728
27	1098
28	1784
29	1110
30	1823
31	1126
32	1854
33	1276
34	1970
35	1140
36	1944
37	1299
38	2122
39	1312
40	2102
41	1533
42	2158
43	1413
44	2334
45	1512
46	2267
47	1684
48	2298
49	1632
50	2444
51	1744
52	2480
53	1773
54	2418
55	1779
56	2488
57	1809
58	2503
59	1828
60	2476
61	1695
62	2384
63	1795
64	2334
65	1642
66	2422
67	1616
68	2349
69	1635
70	2269
71	1577
72	2262
73	1489
74	2143
75	1382
76	2143
77	1305
78	1972
79	1288
80	1947
81	1234
82	1942
83	1243
84	1855
85	1211
86	1836
87	1073
88	1756
89	986
90	1663
91	1113
92	1690
93	1034
94	1684
95	893
96	1612
97	1020
98	1565
99	1068
100	1659
101	1005
102	1741
103	944
104	1563
105	934
106	1512
107	853
108	1619
109	915
110	1572
111	852
112	1609
113	833
114	1614
115	1012
116	1624
117	914
118	1570
119	860
