0	1323
1	1324
2	1373
3	1297
4	1341
5	1308
6	1358
7	1282
8	1386
9	1320
10	1425
11	1318
12	1383
13	1303
14	1394
15	1346
16	1370
17	1298
18	1399
19	1284
20	1311
21	1279
22	1346
23	1228
24	1284
25	1255
26	1362
27	1284
28	1322
29	1277
30	1377
31	1297
32	1313
33	1309
34	1320
35	1209
36	1340
37	1249
38	1359
39	1291
40	1336
41	1279
42	1332
43	1272
44	1346
45	1306
46	1394
47	1278
48	1343
49	1321
50	1477
51	1520
52	1607
53	1663
54	1841
55	1863
56	2041
57	2001
58	2157
59	2214
60	2609
61	2963
62	3478
63	3671
64	3837
65	3804
66	3836
67	3682
68	3485
69	2980
70	2557
71	2049
72	1877
73	1654
74	1593
75	1460
76	1442
77	1385
78	1379
79	1323
80	1304
81	1288
82	1347
83	1273
84	1366
85	1289
86	1351
87	1226
88	1344
89	1228
90	1266
91	1272
92	1299
93	1350
94	1340
95	1244
96	1316
97	1237
98	1328
99	1288
100	1343
101	1259
102	1330
103	1311
104	1341
105	1240
106	1338
107	1208
108	1350
109	1210
110	1322
111	1232
112	1302
113	1250
114	1313
115	1248
116	1325
117	1275
118	1318
119	1226
