0	1254
1	1358
2	1308
3	1300
4	1276
5	1333
6	1298
7	1307
8	1322
9	1357
10	1383
11	1357
12	1334
13	1326
14	1331
15	1405
16	1336
17	1372
18	1373
19	1355
20	1309
21	1338
22	1342
23	1315
24	1316
25	1370
26	1400
27	1403
28	1375
29	1418
30	1452
31	1438
32	1422
33	1483
34	1446
35	1417
36	1503
37	1499
38	1547
39	1551
40	1550
41	1592
42	1575
43	1576
44	1601
45	1651
46	1681
47	1658
48	1624
49	1691
50	1747
51	1783
52	1758
53	1767
54	1760
55	1774
56	1808
57	1759
58	1759
59	1772
60	1789
61	1773
62	1743
63	1774
64	1765
65	1719
66	1733
67	1774
68	1729
69	1701
70	1743
71	1673
72	1713
73	1708
74	1683
75	1696
76	1638
77	1681
78	1605
79	1634
80	1548
81	1568
82	1543
83	1562
84	1580
85	1538
86	1517
87	1473
88	1488
89	1436
90	1391
91	1450
92	1399
93	1521
94	1413
95	1389
96	1360
97	1340
98	1369
99	1398
100	1353
101	1337
102	1341
103	1393
104	1337
105	1333
106	1326
107	1265
108	1316
109	1234
110	1294
111	1278
112	1268
113	1278
114	1265
115	1271
116	1281
117	1296
118	1265
119	1251
