0	1247
1	1352
2	1290
3	1303
4	1247
5	1301
6	1295
7	1285
8	1308
9	1341
10	1365
11	1309
12	1321
13	1316
14	1328
15	1358
16	1304
17	1314
18	1327
19	1308
20	1244
21	1279
22	1289
23	1242
24	1227
25	1266
26	1294
27	1304
28	1246
29	1280
30	1291
31	1292
32	1247
33	1291
34	1260
35	1218
36	1270
37	1270
38	1273
39	1277
40	1265
41	1293
42	1276
43	1269
44	1259
45	1295
46	1305
47	1283
48	1240
49	1315
50	1378
51	1492
52	1497
53	1593
54	1659
55	1751
56	1859
57	1880
58	1954
59	2021
60	2236
61	2374
62	2652
63	2881
64	2945
65	2864
66	2731
67	2584
68	2272
69	1945
70	1759
71	1600
72	1530
73	1497
74	1409
75	1378
76	1310
77	1341
78	1268
79	1285
80	1213
81	1269
82	1259
83	1272
84	1308
85	1297
86	1264
87	1225
88	1279
89	1237
90	1212
91	1273
92	1235
93	1339
94	1279
95	1259
96	1240
97	1242
98	1263
99	1294
100	1270
101	1249
102	1282
103	1321
104	1283
105	1247
106	1277
107	1220
108	1299
109	1207
110	1253
111	1253
112	1234
113	1254
114	1237
115	1250
116	1259
117	1292
118	1231
119	1240
